created_at,full_text,Sentimen
Sun Dec 31 09:22:14 +0000 2023,Boikot nestle gais ,Netral
Mon Apr 22 10:20:14 +0000 2024,Boikot @Nestle,Netral
Thu Apr 18 08:18:17 +0000 2024,Taknak boikot nestle sebab palestin pun boikot sebab ni,Netral
Thu Jun 06 01:07:32 +0000 2024,Saya pergi kebanyakan Mamak tukar produk. Maggi ke Indomie Numee Cintan. Milo ke Myvic. Nescafe ke Indocafe. Tapi ada kedai melayu yang tak ada kesedaran boikot produk Nestle.,Netral
Wed May 29 10:48:50 +0000 2024,semua sudah aku boikot kecuali nestle duh netsle mineral paling comfort ..tapi aku akan berusaha ok .BTW BOIKOT AQUA JG PLS,Netral
Sat May 18 07:59:30 +0000 2024,Boleh. Tujuan asal boikot untuk bagi pressure. dan berjaya. ZUS cakap adidas one time event je. ZUS bkn penyumbang kepada israel. pasal nestle tu aku rasa supplier lama kot sebab haritu nampak orang tweet ZUS pakai susu farm fresh. so jawapan dia boleh je continue sapot ZUS,Netral
Fri Jun 14 03:00:16 +0000 2024,Dah tak mahu boikot ke? Nestle itu jenama yg sokong penindasan israel terhadap rakyat Palestin &amp; umat islam https://t.co/jOesDdUALG,Netral
Sat May 18 02:56:30 +0000 2024,Orang minta boikot je tu je la benda paling mudah. Tak mampu sudah Kalau Al-Ikhsan jual barang boikot jangan beli jenama yang diboikot. Kalau mall ada jual barang nestle l jangan beli nestle. Kalau nak boikot satu mall suka hang la extra pahala jihad for you ,Positif
Sun Apr 14 05:54:37 +0000 2024,Aku rasa sbb conflakes sedap drpd NESTLE (boikot israel) kellogs (boikot usa) pun rasanya kurg sedap compared to nestle tu beli conflakes bundle lagi lah hampeh rasanya cornflakes bakery shops asyik habis.. last2 tak buat/tak hidang ke tetamu..,Netral
Fri Feb 02 00:45:28 +0000 2024,tah tah yang cakap tu pun pakai maybelline/loreal pastu guna nestle apa bagai kat rumah terpaling boikot sampai jadi bodo tak beradab,Netral
Fri Jun 14 02:14:36 +0000 2024,Kantoi busuk je @_JANGAN_DIAM x boikot Nestle. Kahkahkah bodoh piang https://t.co/SpJVOx3V0z,Netral
Thu Apr 18 05:07:11 +0000 2024,Ini baru alasan yg valid untuk boikot Nestle,Netral
Mon Apr 29 23:36:37 +0000 2024,Bukan nak mengajar///:Xfhm apa kena boikot .Nestle !!!,Netral
Thu Feb 22 05:21:20 +0000 2024,air yg paling enak emg nestle sih tp barang boikot dan mas bembeng gk dagang nestle,Netral
Thu Apr 18 09:58:28 +0000 2024,nggak ada dosa sama sekali kalo kamu boikot nestle. kamu cuma menjaga kesehatan keluargamu. itu aja.,Netral
Tue Feb 13 01:08:05 +0000 2024,@devi_amani Itu artikel ditulis bulan November 2023 sekarang sudah gak ada nestle di daftar boikot oleh BDS Movement. https://t.co/VpkZU3WW7a,Netral
Tue Mar 12 11:11:16 +0000 2024,Dia guna produk nestle. Boikot!,Netral
Sun Apr 07 07:26:30 +0000 2024,Salam dari bubble lebai hitam aloq staq. Ya. Harga barang turun. Aku pun hairan sebab aku jangka naik sebab nak dekat raya. Tak termasuk harga promosi. Harga promosi ada 2 jenis: 1. Promosi sebab nak raya 2. Promosi sebab kena boikot. Cth produk nestle sabun sunlight.,Netral
Mon Apr 29 23:35:59 +0000 2024,Nestle Jenama kena boikot babi xfaham2 ada Nestle jgn mkn babiiii,Netral
Mon Apr 08 03:16:30 +0000 2024,Ngomongin air mineral yang kena boikot gue jadi keinget NESTLÉ PURELIFE. Tiba-tiba masif endorse influnecer tt gue ada follow influence ig yang kebetulan emg ngonten di tt and mannnnnn gue cem di tl emg tiba-tiba jadi banyak banget yang diendorese brand zionist itu.,Netral
Thu May 30 11:37:15 +0000 2024,Suruh boikot Nestle tapi aku setiap hari selalu butuh produk Nestle Bearbrand,Netral
Sat May 18 07:25:41 +0000 2024,Kan boikot nestle kan? Jual ah pegangan saham tu. Tapi tulah boikot ni hok kene lubang tekok mg je.,Netral
Fri May 24 06:02:49 +0000 2024,Terliur tengok pink lemonade nestle tapi kena boikot ,Netral
Fri Jun 14 17:29:53 +0000 2024,Bukan ke rakyat Malaysia boikot nestle?,Netral
Thu Mar 28 09:02:37 +0000 2024,saya ada soalan untuk pembuat kek batik. korang kalau nak buat pakai serbuk apa since milo dah boikot under nestle? i ada dengar campur beryls dengan vico tapi tachod tak jadii ,Netral
Sun May 05 09:25:21 +0000 2024,akunya boikot nestle tp nong bus malah jd BA nya huftt,Netral
Mon Jun 03 13:09:06 +0000 2024,so far brand yg udah secara konsisten gw boikot dan semoga selalu konsisten: - nestle - starbucks - pizza hut - kfc - mcd - burger king masih akan terus pelan pelan boikot yg possible buat diboikot,Netral
Sun Apr 21 04:04:06 +0000 2024,Ini memant celaka!! Boikot Nestle!,Netral
Thu Jan 04 13:12:52 +0000 2024,Pergi mkn MB yelah skrang kan McD boikot time order eh air coke tk nk lh order Fanta punya company Coke punya order Milo pun boikot order coffee Nestle juga sama air mineral je lh eh air mineral for your information syarikat coke punya. Aku rasa salah percaturan.,Netral
Thu Feb 22 08:44:03 +0000 2024,Bayangkan dah bersolidariti utk palestin sanggup tak makan mcd boikot produk nestle.. tapi baran pukul org sampai mati. Sama perangai je dengan israel kalau macam ni,Netral
Fri Feb 09 00:29:45 +0000 2024,Kempen boikot ekoran keganasan di Palestin sudah menjangkau empat bulan Rata-rata warga maya menggesa supaya kempen boikot diteruskan memandangkan genosid di Palestin masih berlaku. Untuk rekod produk Nestle di Malaysia turut menerima kesan boikot https://t.co/dhHAg7rO4o,Netral
Sun Apr 14 17:21:15 +0000 2024,Yang duk boikot tu kfc dengan mcd je ke? Barang-barang nestle boikot tak?,Netral
Sat May 18 02:28:16 +0000 2024,Entah apa yg susah sgt nak paham Zus tu standalone bisnes dia buat statement cmtu so org boikot brand dia mcm adidas nestle mcd tu. Al-Ikhsan aeon speedmart tu reseller jual banyak brand lain kalau HQ diorg yg buat benda sama kita boikot kedai dia.,Netral
Sat Mar 16 23:02:07 +0000 2024,https://t.co/4wNrxbrHYX YKMI Sebut 10 Produk Terafiliasi Israel yang Masuk Daftar Boikot Mulai Ramadhan 2024: Starbucks Danone Nestle Zara Kraft Heinz Unilever Coca Cola Group McDonalds Mondelez Burger King dan Kurma Israel,Netral
Sat Mar 23 11:51:44 +0000 2024,Payah gak nak boikot Nestle ni.,Netral
Sat May 18 05:05:54 +0000 2024,Cara kita boikot Al-Ikhsan ialah dengan tak beli kasut jenama adidas. Sama macam nestle dekat Speedmart. Kalau ZUS kolab dengan Adidas apa kaedah pembeli nak boikot? ZUS jual kasut Adidas dalam rak kek dia ke? Jadi boikotlah kopi ZUS. Duit dia sukahati dialah!,Positif
Fri Jan 19 10:36:05 +0000 2024,Jujur aku udah boikot produk yang pro zionis cuma aku gak bisa ganti air mineral kecuali nestle pure life dosa gak ya,Netral
Sun Apr 28 12:42:12 +0000 2024,naik ke turun ke tetap boikot nestle. https://t.co/DyOzooBe0j,Netral
Fri Jun 07 00:32:40 +0000 2024,Saya pergi kebanyakan kedai Melayu tukar produk. Tapi ada kedai Mamak yang tak ada kesedaran boikot produk Nestle. real story. saya mindlessly order megi goreng. tengah suap baru perasan kat rak dapur beratur mi Maggi.,Netral
Sat Jun 15 05:23:19 +0000 2024,Boikot jela Nestle ni,Netral
Tue Dec 26 09:40:22 +0000 2023,Aku boikot je 3 ni in exchange takleh nak boikot Nestle sangat. Fair enough la kan,Netral
Tue Jun 04 12:53:43 +0000 2024,Tadi beli camilan di Alfa***t bareng anak dan tayangan promo di belakang kasir ialah Bear Brand dengan BA: Nicholas Saputra. Nestle (Bear Brand) &amp; Danone (Aqua) itu masuk daftar boikot karena mendukung Israel. Promosi silakan. Boikot tetap jalan. https://t.co/rgwUYPjlbN,Netral
Fri Jun 14 01:28:59 +0000 2024,@_JANGAN_DIAM Nestle kena boikot sbb israhell.ada hati nak naik harga,Netral
Fri May 17 16:15:49 +0000 2024,Segelintir cuba justify kenapa Zus kena hentam dan diugut boikot tapi Al Ikhsan tidak. 1. Zus bukan in sportswear business Al Ikhsan is so acceptable untuk Al Ikhsan jual Adidas. 2. Zus collab with Adidas tak boleh. Al Ikhsan merely jual Adidas macam 99 Speedmart jual Nestle,Netral
Tue Apr 23 00:30:12 +0000 2024,Memang dari awal boikot Nestle boooooo,Netral
Fri Jun 14 02:29:44 +0000 2024,Bang kata macai PH produk Nestle kena boikot kan sebab sokong Israel bukan rakyat akan terasa pon,Netral
Thu Apr 18 08:05:42 +0000 2024,Sebab tu kita boikot nestle,Netral
Sat Apr 13 15:23:45 +0000 2024,Sbb orang boikot nestle ‍️,Netral
Fri Apr 19 15:35:30 +0000 2024,Saya dah mula boikot Nestle dengan berhenti beli aiskrim Nestle,Netral
Sun Jun 02 17:21:34 +0000 2024,Brand nya di Boikot !! Pertanyaan nya; gmn dgn public figur sbg BA nya ?? @agnezmo aja hanya minum setarbak udh di judge sbg zionis Nicholas Saputra BA Nestle X Enzy Storia https://t.co/Je3BkJb309,Netral
Fri Apr 19 06:18:57 +0000 2024,ternampak news tadi geram gila dengan nestle. tambah gula dekat makanan baby dekat negara miskin. undeclared pulak tu. memang patut kita boikot,Netral
Sun Apr 28 05:34:00 +0000 2024,I dah boikot aiskrim nestle coklat cadbury and kitkat tapi berat still tak turun lmao,Netral
Thu Feb 08 07:44:05 +0000 2024,Jualan produk Nestle di negara ini dilapor menjunam susulan boikot ke atas jenama makanan itu https://t.co/H0xkBqblQN,Netral
Thu Apr 18 10:25:15 +0000 2024,Teruskan boikot nestle! Jahat!,Netral
Fri Mar 29 02:14:46 +0000 2024,Tahu tak mana-mana nestum brand lain selain Nestum-Nestle? My mom super loooveee nestum tapi taknak lah beli yg Nestle punya. Boikot! ,Netral
Fri Jun 14 09:00:47 +0000 2024,@firasxy3 Kenapa un peduli nestle nk naikkan harga? Un tak boikot ka?,Netral
Fri Jun 14 05:19:17 +0000 2024,bukan boikot ke produk nestle ?? ni mesti israel nk pakai duit nk berperang dgn lubnan lak.,Netral
Sat Mar 02 04:22:57 +0000 2024,nestle boikot kan ya?,Netral
Tue Mar 05 03:46:02 +0000 2024,Mudah banget teriak utk boikot produk2 tertentu krn produk2 itu emang mahal utk sebagian kalangan. Beda kalo produk2nya murah meriah apalagi kebutuhan sehari-hari. Contoh: nestle unilever,Netral
Fri Jun 14 05:43:53 +0000 2024,@_JANGAN_DIAM Org boikot produk Nestle la. Support Zionis Israel.,Netral
Sat Feb 24 14:29:04 +0000 2024,@tanyakanrl Gue udh kurang percaya sm dia sejak masalah boikot nestle pure life dia bilang jng sampe gerakan boikot malah menzolimi orang2 yg bekerja disana yg gada hubungannya. Mana bandinginnya sama lays yg udh ganti merk jd chitato ya beda lah.,Netral
Thu Mar 28 04:54:16 +0000 2024,Kenapa ada orang yang boikot Nestle walaupun takde dalam list BDS ni? Adakah kerana buy malaysian first?,Netral
Fri May 17 02:11:09 +0000 2024,Teringat akak tempat kerja ni dia pakai baju sweater Nestlé sebab laki dia kerja situ. Pergi balik kerja naik motor je. Masa kat traffic lights kena maki beb dengan orang yang berenti situ. Masa tu baru² lagi isu boikot barang Nestlé. Sedih muka akak tu cerita esok ya ,Netral
Fri Apr 19 12:51:50 +0000 2024,Dah boleh boikot nestle permanently,Netral
Fri May 17 07:13:30 +0000 2024,THISSSSSS. Dalam industry f&amp;b sekarang ni boikot paling besar &amp; perlu ialah Nestle dan Pepsi Co. Sila google sub brands dorang ye.,Netral
Fri Jun 14 03:52:44 +0000 2024,@_JANGAN_DIAM Memang boikot Nestle. Naik lah berapa byk produk pun.,Netral
Sun May 12 09:32:03 +0000 2024,lah diknon mintak share je marah pulak. nestle from Swiss hq kat Vevey and bukan franchise. franchise tu macam sbux cafe. ada ke outlet nestle kat sini? google free dik kalau boikot jugak boleh pakai Opera @BDSmovement follow and study kat sini yg mana patut boikot ye,Netral
Mon May 13 02:07:48 +0000 2024,guys nestle di boikot ngga?,Netral
Sat Apr 20 08:24:36 +0000 2024,Lagi solid reason nak boikot. Babi punya nestle tak pelik ramai orang msia kencing manis umur muda. Mati awal. Lepasni tolong bongkar lagi product product penipu ceni.,Netral
Fri Jun 14 04:02:14 +0000 2024,@_JANGAN_DIAM Nestle termasuk dalam produk boikot kot. Mmg takde masalah naikkan harga sbb takde kesan.,Netral
Sat May 04 10:17:40 +0000 2024,Salah satu kerugian bila boikot nestle,Netral
Tue Mar 19 13:43:55 +0000 2024,i thought nestle pun kena boikot. ke tak boikot dah. sebab influencer yang haritu jadi wakil rakyat tu pun dok promote nestle. tetiba video dia lalu kat fyp.,Netral
Mon Feb 19 15:05:27 +0000 2024,Dah lama tak makan ice cream sejak boikot nestle ni. Mostly ice cream kan dari walls. Dah la favourite ice cream boba Tealive dengan la cremeria choco mint. Nak makan eskremmm!!,Netral
Sat Jun 01 04:32:24 +0000 2024,Yg teriak2 boikot apakah kalau dikasih offering 2 digit di Nestle atau Unilever akan ditolak juga?,Netral
Tue May 21 00:44:51 +0000 2024,Boikot mekdi starbuck nestle dan... Zus je cukuplah tunjuk solidarity lmao,Netral
Tue Apr 16 06:04:58 +0000 2024,Aku rasa kedai ayam penyet aku selalu lepak ni boikot la produk nestle dah 3 hari aku datang order nescafe tak ada ni.,Netral
Sun May 05 13:32:21 +0000 2024,Seumur hidup tak pernah terfikir boleh betul2 boikot McD kfc &amp; nestlé. Sebelum ni pernah ada cubaan boikot masa zaman uni boleh la boikot berapa bulan lepastu rasa mcm tak mungkin lah dapat boikot barang nestlé . McD pun boikot setahun dua tp aiskrim tetap beli.,Netral
Fri Apr 19 14:14:45 +0000 2024,Mmg kita semua patut boikot nestle. Jgn lupa boikot grab juga sbb bini tokey rindu israhell,Netral
Tue May 28 02:00:40 +0000 2024,Aku boikot nama2 besar je yang clearly tak sokong 🇵🇸. Macam starbucks mcd nestle.,Netral
Tue Apr 30 04:46:25 +0000 2024,Camne nak boikot Nestle berebut nak kerja Nestle sebab katanya ada pencen.,Netral
Mon Mar 11 11:18:14 +0000 2024,Rakyat Malaysia malas membaca eh. Ada content creator up recipe kat IG siap tnjuk and mention pakai nestum timbang tu. Bkn nestle. Tapi semua Netizen Duk Komen kena boikot nestum bla bla. Bacaa dulu dik. Kat caption pun ada. Video tgk smpai abes dik ,Netral
Sat May 18 01:33:56 +0000 2024,@muhammadnajib79 Bodoh. Walaupun AEON jual nestle aku tak boikot. Aku masuk AEON beli apa yg aku nak selain nestle. Sbb aku boikot nestle bukan AEON. Biar tak hensem tapi jgn bingai bro.,Netral
Sat Mar 09 04:19:43 +0000 2024,Gituuu duk komen ckp tak boikot masuk neraka. Terasa nyah sbb anak gue ni minum susu nestle je ,Netral
Wed May 15 10:39:23 +0000 2024,Boikot ni bukanlah bermaksud kesempurnaan tapi atas kemampuan. Kita mungkin tak mampu nak boikot teknologi diorang tapi kita mampu nak boikot produk makanan dan minuman diorang. Jadi tak tak tepat kalau orang kata Kalau awak boikot Nestle jangan guna Intel sekali. ,Netral
Fri Jun 14 01:52:28 +0000 2024,Bukan ke boikot? Takyah ler beli Nestle biar dia melingkup dengan sendirinya.,Netral
Fri Jun 14 02:06:08 +0000 2024,@_JANGAN_DIAM Masalah? Walaun : Apa bimbang bro dah boikot Nescafé MiLO nestle products . Tak rasa pun . Banyak Kai boleh pilih.,Netral
Fri Apr 26 07:25:08 +0000 2024,@IzzytheNomad Nestle kut. Boikot Nestle. Time lapar takleh pikir dah semua tu.,Netral
Wed Mar 27 20:12:15 +0000 2024,Tadi elok je aku beli dutch lady husb tanya taknak boikot ke? Aku tanya boikot apa? Dutch lady ni nestle ke Husb: Boikot KK mart lah Hahahaha aku ingatkan suruh boikot dutch lady sedap aku minum,Netral
Thu May 16 01:48:24 +0000 2024,https://t.co/piF1ZpIkuD Dekat sini pun wipro unza brands tak kena boikot termasuklah cetaphil Tapi kalau ada supported document stated they have link towards israel macam cetaphil bcs of nestle. So atas diri sendiri jela kot,Netral
Wed May 29 11:42:35 +0000 2024,Udah sejak awal boikot udah ninggalin produk Unilever dan nestle sekarang pake wings terus.,Netral
Tue Dec 26 03:53:56 +0000 2023,Jap product prego &amp; san remo ni kena boikot tak ? I tanya sbb serious tak tahu. Tahu kena boikot big brand je. Nestle mcd sb cadbury pun en ahh milo .haa ni jela tahu ,Netral
Wed Apr 24 09:37:49 +0000 2024,@_mardial_ Dari belasan tahun lalu issue boikot produk Israel (Unilever nestle dll) udah ada dan belum booming ky sekarang ulama Saudi dan turunannya salah satu yg banyak kasih fatwa kl boikot itu pilihan personal dan tetap boleh konsumsi barang itu skrg aja byk yg maksa utk boikot,Netral
Sun May 19 08:51:13 +0000 2024,Ape benda banding Zus dengan Al Ikhsan. Kononnya yang Zus kena boikot sebab tokey dia tak sama kaum dengan tokey Al Ikhsan. Kau ada tengok kita boikot 99Speedmart padahal dalam tu ada je jual Coca Cola Pepsi Nestle Maggi etc ?,Netral
Sun Mar 17 15:22:32 +0000 2024,@Pelabur_Bijak Aku boikot McD tapi aku beli kat Mary Brown. Aku boikot Starbucks tapi aku beli kat ZUS. Aku boikot Nestle ice cream tapi aku beli King ice cream. Ekonomi jalan teruih.,Netral
Sun May 12 11:21:42 +0000 2024,ye faham nak boikot tapi tak payah lah over nauuu sampai nak hina orang kau boikot kfc tapi pakai nestle dia boikot nestle tapi makan kfc. so last last korang dua sama ye je. takde yang lebih baik pun. focus je lah pada amalan masing masing.,Netral
Tue Feb 20 06:05:25 +0000 2024,Sabasun boikot sepenuhnya produk berkaitan Israel bermula Mac Ia termasuk produk daripada jenama terbesar Nestle yang sebelum ini terdapat di premis berkenaan. - Sabasun #sinarharian #Sabasun #boikotproduk #Israel https://t.co/NkyeKUyQjP,Netral
Fri Apr 26 08:40:38 +0000 2024,Anjing israel. Expect apa. Aku rasa diorang buat experiment worldwide ni nak tengok kesan dia. Obviously gula tak elok untuk manusia apatah lagi baby. Boikot terus Nestle ni dan segala mak bapak produk dia. Milo tu pun penuh gula. Sihat kepala otak dia.,Netral
Tue Apr 30 09:12:25 +0000 2024,QSR Brands terpaksa gantung 100 cawangannya akibat orang boikot makan ayam KFC. Tapi takde berita pula tentang Nestle menanggung kerugian hingga tutup cawangan. Apakah orang ramai terlupa bahawa Nestle penyokong rejim Zionist Israel?,Netral
Fri Jun 14 02:05:31 +0000 2024,@_JANGAN_DIAM Lah kata boikot Nestle? Nak risau apa? Gila,Netral
Tue Apr 30 07:21:22 +0000 2024,tengah orang cakap pasal boikot ni aku tengok Nestle tak terkesan sangat walaupun ada bunyi kena dan patut boikot. sebelum Gaza (3Q23) revenue/sales RM1.77 bilion 4Q23 turun sikit RM1.68 bilion 1Q24 naik RM1.78 bilion. lepas tu siap boleh naik harga sebab kos naik ,Netral
Wed Mar 27 15:45:42 +0000 2024,Kalau ada yg kata boikot jenama pro-Israel sprt @StarbucksMY @McDMalaysia &amp; @Nestle agak keterlaluan lihatlah cara warga Ireland memboikot demi Palestine.. Ada malu juga kita yg konon bersemangat anti-Zionist tak serancak mrk bergerak..,Netral
Thu Jun 13 23:51:37 +0000 2024,@_JANGAN_DIAM Org dah lama boikot Nestle sebab pro Israel.,Netral
Fri May 17 11:05:41 +0000 2024,Aku dah lama boikot nestle ni. Tapi tulah peraduan gaji seumur hidup ni.. betul2 mencabar kesabaran aku,Netral
Fri Jun 14 00:43:16 +0000 2024,@_JANGAN_DIAM Puak ko jugak yg kuat boikot Nestle.. Jangan bodo sangat,Netral
Tue Mar 19 05:48:23 +0000 2024,Walaupun digempur isu boikot tetapi Unilever Indonesia menunjukan kepeduliannya terhadap saudara² di Palestina dengan memberikan donasinya https://t.co/0ftjBWMzba,Netral
Thu Mar 28 09:14:51 +0000 2024,heran deh sama yg masih kemakan hoax boikot jelas2 unilever indonesia udah banyak donasi ke palestina jelas mereka memihak palestina lah https://t.co/wjRvcxaxoM,Netral
Tue Mar 19 06:09:29 +0000 2024,Walaupun udh di fitnah dan di boikot Unilever Indonesia tetap berikan bantuan ke Palestina. Alhamdulillah semoga berkah https://t.co/saJGFoeUf6,Netral
Mon Mar 04 16:44:54 +0000 2024,Gara gara duluan boikot Aice soal kasus tdk memanusiakan karyawannya malah jadi pindah ke walls. Tp karna walls under Unilever skrg makan es krim joyday glico diamond (ga pernah Nemu tp). I hope these brands are safe https://t.co/Oerfwqghi2,Netral
Tue Apr 16 12:59:46 +0000 2024,pas boikot mcd masih biasa aja unilever juga b aja. ehhh pas tau info ini tuu hhaaaa nohoook sekaliiii bay austin #boikotHomescapes #boikotplayrix https://t.co/DUPa2a4Nii,Netral
Fri Apr 05 18:31:58 +0000 2024,Akhirny McDonalds mnyerah dgn grakan boikot d dunia&amp;membeli kmbl gerai2nya yg ad d Israel Efektivitas aksi boikot ini smg jd pnyemangat kita utk lanjut boikot prodk yg msh terafiliasi dg Israel sprt prodk2 Unilever&amp;lain2ny tujuanny agar Israel smakn dikucilkan oleh msyrkt lobal https://t.co/gpd8wY0CE7,Netral
